,hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
19392,Hotel Julia,1422.0,8.4,2148.0,2.0,stars,"San Blas, Madrid","Double Room
1 full bed
Only 2 rooms left at this price on our site"
19393,Hostal Tokio,1018.0,7.8,1488.0,1.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
19394,Far Home Atocha,1052.0,8.6,2980.0,,,"Madrid City Center, Madrid","Double Room with Shared Bathroom
1 twin bed
Only 3 rooms left at this price on our site"
19395,Flat in Chamberí with direct entrance BG,1095.0,7.0,1.0,,,"Chamberi, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
19396,Simone Apartments,843.0,8.7,160.0,3.0,squares,"Usera, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 38m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
19397,Discover Madrid from our cozy studio,887.0,6.1,41.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
19398,Brigth Stylish - 1Bedroom 1Bathroom - Sol,3654.0,9.1,15.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
1 full bed
Free cancellation"
19399,Hostal Rofer,832.0,8.4,1005.0,1.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Only 2 rooms left at this price on our site"
19400,"Calm and bright apartment, center La Latina D.ALB",2111.0,8.1,19.0,,,"Madrid City Center, Madrid","Two-Bedroom Apartment
2 queen beds
Free cancellation"
19401,NH Collection Madrid Suecia,2277.0,8.7,1735.0,5.0,stars,"Madrid City Center, Madrid","Superior Double or Twin Room
Beds: 1 double or 2 twins"
19402,Stylish apartment- 1 Bedroom 1 Bathroom -Chueca,1283.0,8.7,21.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bathroom • 1 kitchen • 60m²
Free cancellation"
19403,Heima Penthouse suite Old Town,1082.0,7.1,24.0,3.0,squares,"Madrid City Center, Madrid","Studio with Sofa Bed
Entire studio • 1 bathroom • 25m²
1 queen bed
Only 1 left at this price on our site"
19404,Hostal Comercial,1353.0,8.4,1573.0,1.0,stars,"Madrid City Center, Madrid","Small Interior Double Room
1 full bed
Only 1 room left at this price on our site"
19405,Spacious 2-Bedroom Apartment in Central Madrid Steps away from Plaza España Conde Duque I,2226.0,8.9,7.0,4.0,squares,"Madrid City Center, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 107m²
3 beds (2 twins, 1 full)
Only 1 left at this price on our site"
19406,Nice house with courtyard in Puerta del Angel - Mauregato,1167.0,8.0,1.0,,,"Latina, Madrid","One-Bedroom Apartment
1 queen bed
Free cancellation"
19407,FC77 Apartment,1794.0,8.6,70.0,3.0,squares,"Chamberi, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 65m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
19408,Design apartment near city center,1496.0,8.6,46.0,3.0,squares,"Puente de Vallecas, Madrid","Two-Bedroom Apartment
2 full beds
Free cancellation"
19409,Bastardo Hostel,1382.0,8.6,5019.0,,,"Madrid City Center, Madrid","Superior Double Room
1 full bed
Only 7 rooms left at this price on our site"
19410,"Hotel Urban, a Small Luxury Hotel of the World",2394.0,9.1,1043.0,5.0,stars,"Madrid City Center, Madrid","Superior Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins"
19411,"Radisson Blu Hotel, Madrid Prado",2246.0,8.8,2124.0,4.0,stars,"Madrid City Center, Madrid","Standard Room
Beds: 1 double or 2 twins"
19412,Dobo Homes - PF3,996.0,8.8,6.0,3.0,squares,"Arganzuela, Madrid","Double or Twin Room
1 queen bed
Free cancellation
Only 2 rooms left at this price on our site"
19413,Vitium Urban Suites,1086.0,8.1,1061.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
19414,Puerta del Sol VI,1184.0,8.1,41.0,3.0,squares,"Madrid City Center, Madrid","Studio Apartment
1 full bed
Only 1 left at this price on our site"
19415,San vicente Ferrer 22,1486.0,7.6,51.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 50m²
3 beds (2 twins, 1 full)
Free cancellation"
19416,Apartment in the center of Madrid-COMENDA-1-I,1443.0,8.3,30.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
19417,MyHouseSpain - Acogedor estudio en Madrid,1218.0,,,,,"Madrid City Center, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
19418,El Jardín del Ángel Romero,846.0,7.6,28.0,,,"Usera, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
19419,New and spacious loft area Numancia,830.0,,,,,"Puente de Vallecas, Madrid","Two-Bedroom Apartment
1 full bed
Free cancellation"
19420,Travelodge Torrelaguna,930.0,7.9,3057.0,3.0,stars,"Ciudad Lineal, Madrid","Double Room
1 full bed"
19421,Spacious flat puerta del sol,2068.0,8.0,64.0,,,"Madrid City Center, Madrid","Apartment
4 beds (1 full, 2 bunk beds, 1 sofa bed)
Free cancellation"
19422,Beautiful studio in Prosperidad SAL,889.0,6.8,4.0,,,"Chamartín, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
19423,Room Mate Macarena – Gran Vía,1680.0,8.9,6079.0,3.0,stars,"Madrid City Center, Madrid","Standard Double or Twin Room
2 twin beds"
19424,Canalejas en Madrid,1137.0,8.0,187.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
19425,Loft I en Madrid,1026.0,7.5,8.0,,,"Arganzuela, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
19426,apartamentos reformados en metro pacifico,885.0,7.4,45.0,3.0,squares,"Puente de Vallecas, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
19427,Homeclub Exclusive Flat at Madrid Tower,2260.0,7.8,12.0,4.0,squares,"Moncloa-Aravaca, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 72m²
3 beds (2 twins, 1 full)
Free cancellation"
19428,Cozy and Modern-2Bedrooms 1Bathroom-Delicias,1529.0,8.5,8.0,3.0,squares,"Arganzuela, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 full beds
Free cancellation"
19429,Dobo Homes - VN17,994.0,8.0,70.0,3.0,squares,"Ciudad Lineal, Madrid","Studio
Entire studio • 1 bathroom • 14m²
1 queen bed
Free cancellation
Only 1 left at this price on our site"
19430,Luminoso apartamento en el centro de Madrid,1154.0,9.3,8.0,4.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
19431,AYZ Villegas - Auto check-in property,720.0,7.1,3398.0,,,"Hortaleza, Madrid","Standard Double Room with Shared Bathroom
1 full bed
Only 5 rooms left at this price on our site"
19432,Chueca - Apartamento tranquilo para 4 personas-P35,1239.0,6.9,40.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 70m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
19433,NH Madrid Lagasca,2208.0,8.1,1591.0,4.0,stars,"Salamanca, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
19434,Apartamento Barquillo Duplex en Madrid,1138.0,7.5,44.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 full, 1 sofa bed)"
19435,Platonic Love (4),1434.0,8.1,6.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation
Only 1 left at this price on our site"
19436,Acogedor Santa Brigida,808.0,7.0,9.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 30m²
1 full bed"
19437,Hotel Cortezo,1670.0,8.3,7288.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site"
19438,INTIMATE AND ARTISTIC FLAT WIFI PUERTA DEL SOL,1233.0,6.4,44.0,,,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen
1 full bed
Free cancellation"
19439,Charming Circo Price,859.0,7.6,40.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
1 full bed"
19440,Posada Madrileña,456.0,7.2,132.0,,,"Madrid City Center, Madrid","Double Room with Shared Bathroom
1 full bed
Only 1 room left at this price on our site"
19441,Estupenda casa compartida de arquitecto!,876.0,8.8,14.0,3.0,squares,"Hortaleza, Madrid","One-Bedroom House
Entire vacation home • 1 bedroom • 1 bathroom • 25m²
2 beds (1 twin, 1 full)
Free cancellation"
19442,"Trendy Malasaña Apartment for 4 Ideal Madrid Getaway, Madera II",2557.0,9.0,6.0,4.0,squares,"Madrid City Center, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 66m²
3 beds (2 twins, 1 full)
Only 1 left at this price on our site"
19443,Precioso piso en zona centro - Alcalá1,1470.0,9.4,5.0,,,"Salamanca, Madrid","Two-Bedroom Apartment
3 beds (1 twin, 1 full, 1 sofa bed)
Free cancellation"
19444,"Large with terrace- 2Bd 1,5Bth- Plaza Castilla",1403.0,8.7,9.0,,,"Tetuan, Madrid","Two-Bedroom Apartment
Entire apartment • 1 bathroom • 1 kitchen • 110m²
Free cancellation"
19445,Hello Madrid,1024.0,7.7,284.0,,,"Hortaleza, Madrid","Double Room with Shared Bathroom
Multiple bed types
Only 2 rooms left at this price on our site"
19446,Home42,830.0,7.1,547.0,3.0,squares,"Fuencarral-El Pardo, Madrid","Double Room
1 full bed
Free cancellation
Only 6 rooms left at this price on our site"
19447,AP Hotel Madrid Airport,712.0,7.1,3054.0,3.0,stars,"Barajas, Madrid","Twin Room
2 twin beds
Only 6 rooms left at this price on our site"
19448,MALASAÑA DREAMING A/C - WIFI,1493.0,8.9,28.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 70m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
19449,Acogedor apartamento en Atocha by beBalmy,1154.0,8.1,17.0,3.0,squares,"Arganzuela, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
1 full bed
Free cancellation"
19450,MyHouseSpain - Nuevo loft en Malasaña,1547.0,9.2,29.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 40m²
2 full beds
Free cancellation
Only 1 left at this price on our site"
19451,Beautiful studio in Tetuan for 2 pax - 20BJ,1109.0,8.0,4.0,,,"Tetuan, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
19452,Sonder Sofia,1335.0,9.0,113.0,3.0,stars,"Arganzuela, Madrid","Studio Apartment with King Bed
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 25m²
1 king bed
Only 1 left at this price on our site"
19453,Apartamentos Mayor Centro,1478.0,9.0,2778.0,3.0,squares,"Madrid City Center, Madrid","Exterior Deluxe Studio without Terrace
Entire studio • 1 bathroom • 1 kitchen • 43m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
19454,Encantador apartamento reformado en Tetuán by beBalmy,983.0,8.7,14.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
19455,MyHouseSpain - Moderno piso junto a Gran Vía,1428.0,8.6,33.0,,,"Madrid City Center, Madrid","Two-Bedroom Apartment
2 full beds"
19456,GuestReady - Cozy nest in Madrid,1129.0,8.2,24.0,3.0,squares,"Salamanca, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 30m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
19457,Minty Stay- 1BD,1258.0,8.3,13.0,3.0,squares,"Tetuan, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
19458,Cozy apartment - 1Bedroom 1Bath -Cuatro Caminos,1160.0,7.7,6.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
19459,Suite Prado,1620.0,8.7,1135.0,4.0,stars,"Madrid City Center, Madrid","One-Bedroom Apartment
Beds: 1 double or 2 twins
Only 4 rooms left at this price on our site"
19460,Apartamento con estilo en la Elipa,1045.0,7.1,14.0,,,"Ciudad Lineal, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
19461,Central Gran Via,1828.0,8.4,72.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
19462,La Quinta de los Cedros,935.0,9.0,536.0,4.0,stars,"Ciudad Lineal, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
19463,Cuatro Caminos Apartment,1124.0,9.5,2.0,4.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 65m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
19464,Urban Oasis in Madrid - Steps from River Manzanares,1499.0,7.9,9.0,,,"Arganzuela, Madrid","Two-Bedroom Apartment
2 full beds
Free cancellation"
19465,Lujoso Apartamento en Chamberí by beBalmy,2328.0,9.0,7.0,4.0,squares,"Chamberi, Madrid","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 120m²
3 full beds
Free cancellation"
19466,Luminoso familiar- 2D 2B- Cava Alta,1532.0,7.5,36.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 65m²
4 beds (1 full, 2 bunk beds, 1 sofa bed)
Free cancellation"
19467,"Modern, Bright - 1Bd 1Bth -Lavapiés",1519.0,8.5,26.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 55m²
1 full bed
Free cancellation"
19468,2 habitaciones 2 baños- Moderno y Acogedor - Imperial,1658.0,8.2,23.0,3.0,squares,"Arganzuela, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 80m²
2 full beds
Free cancellation"
19469,Charming Tirso de Molina IV,903.0,6.8,13.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 27m²
1 full bed"
19470,BYPILLOW The Citadel,1527.0,8.5,1480.0,1.0,stars,"Madrid City Center, Madrid","Double
1 full bed
Only 1 room left at this price on our site"
19471,Apartamento acogedor y cómodo en Guindalera GUAD-D,1148.0,8.1,13.0,,,"Salamanca, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
19472,LAUREL-MintyStay Apartments,1477.0,9.0,92.0,3.0,squares,"Arganzuela, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
19473,Soho Boutique Congreso,1796.0,8.6,4709.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Multiple bed types
Only 1 room left at this price on our site"
19474,MyHouseSpain - Piso con parking y terraza en Madrid,1223.0,8.8,9.0,,,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen
1 full bed
Free cancellation"
19475,Barceló Imagine,1857.0,9.2,3017.0,5.0,stars,"Chamartín, Madrid","Deluxe Double or Twin Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
19476,Rubik en Madrid,1023.0,8.0,381.0,3.0,squares,"Ciudad Lineal, Madrid","Studio V
Entire studio • 1 bathroom • 1 kitchen • 28m²
2 beds (1 full, 1 sofa bed)
Only 5 left at this price on our site"
19477,Encantador Piso Zamora,1031.0,7.7,79.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
19478,Loft situado cerca del Santiago Bernabéu,955.0,6.9,7.0,,,"Tetuan, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
19479,Autentic Boutique Moncloa,973.0,7.8,231.0,,,"Chamberi, Madrid","Queen Room
1 full bed
Only 5 rooms left at this price on our site"
19480,Habitación tranquila y familiar,509.0,7.9,54.0,,,"Usera, Madrid","Double Room with Private Bathroom
1 queen bed
Free cancellation
Only 1 room left at this price on our site"
19481,Refugio Madrileño con terraza privada,600.0,9.0,1.0,4.0,squares,"Villaverde, Madrid","One-Bedroom Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 89m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
19482,Oshun Plaza Castilla,883.0,7.5,93.0,3.0,squares,"Tetuan, Madrid","Standard Studio
Entire studio • 1 bathroom • 1 kitchen • 25m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
19483,Sercotel Gran Hotel Conde Duque,1530.0,8.4,4080.0,4.0,stars,"Chamberi, Madrid","Twin Room
2 twin beds
Free cancellation"
19484,Charming Sol Attic,1172.0,8.2,36.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 30m²
1 full bed"
19485,Tranquilo apartamento 5 pers. Madrid Río Mendoza,1458.0,8.5,86.0,,,"Carabanchel, Madrid","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom
4 beds (1 twin, 1 full, 1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
19486,MyHouseSpain - Luxury flat next to Gran Vía,2045.0,7.2,42.0,3.0,squares,"Madrid City Center, Madrid","Apartment with Shower
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 50m²
3 beds (1 twin, 2 fulls)
Free cancellation"
19487,Central flat in the best location-COMEN-2-DE,1456.0,8.6,5.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
19488,NEW APT in the heart of Madrid,1609.0,9.7,3.0,,,"Salamanca, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
19489,Modern and Cozy-3 Bedrooms 1 Bathroom-Delicias,1559.0,8.7,11.0,4.0,squares,"Arganzuela, Madrid","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 bathroom • 1 kitchen • 90m²
4 beds (2 twins, 2 fulls)
Free cancellation"
19490,Atocha II calle Atocha 2BR 2BH,2446.0,9.2,29.0,4.0,squares,"Madrid City Center, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 58m²
2 full beds
Free cancellation"
19491,Estudio vanguardista- 1B- Chamberí,1276.0,7.4,10.0,3.0,squares,"Chamberi, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 35m²
1 full bed
Free cancellation"
19492,Torre Madrid Boutique,2134.0,8.6,42.0,4.0,squares,"Moncloa-Aravaca, Madrid","Deluxe Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 78m²
2 beds (1 sofa bed, 1 queen)
Only 1 left at this price on our site"
19493,Bright Modern - 2Bedrooms 2Baths -Cuatro Caminos,1494.0,8.9,33.0,4.0,squares,"Tetuan, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 70m²
3 beds (2 twins, 1 full)
Free cancellation"
19494,GuestReady - Trendy residence near Plaza Mayor,1838.0,8.3,38.0,3.0,squares,"Madrid City Center, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 40m²
3 beds (2 twins, 1 queen)
Free cancellation"
19495,ChicLavapies Center,1172.0,8.7,16.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)"
19496,Charming Tirso de Molina III,1728.0,8.9,13.0,4.0,squares,"Madrid City Center, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 75m²
2 full beds"
